,selected,adaptive,aic_BM,aic_OU1,aic_OU2,disp_r,alpha_OU1,dtheta_OU2
Rilpl1,OU2,True,1377.1449966713376,1378.5874860405916,1372.817978801385,0.5838789610985435,0.008026212415338536,1.0548648725323164
Cdk2ap1,BM,False,1730.7030573642967,1731.238650678992,1732.780572021747,1.8451718857687562,0.008026212415338536,0.2729173077223628
Rchy1,OU2,True,2299.533072687504,2299.1614160504046,2298.949562758906,1.2688256234173667,0.029568819352885703,0.2724157449221076
Snrnp35,OU1,False,1305.651079394895,1304.7939918436946,1306.7923894729327,0.5513157133393909,0.10893246187363835,0.013179468538131012
Cdkl2,OU1,False,1162.797926027103,1159.6441156925296,1161.5813986683531,0.3652846414821513,0.029568819352885703,0.1206636524549709
Arl6ip4,OU1,False,2204.298029805462,2197.2583325037117,2199.2260555172265,1.9455618355211577,0.10893246187363835,0.008730564307080968
G3bp2,OU1,False,2482.211917993594,2475.5597118144124,2477.1420799987172,2.4777744820179115,0.10893246187363835,0.044013205430323055
Pitpnm2,OU1,False,1403.508874656729,1398.5940547368996,1400.285134378916,0.6137609874957513,0.10893246187363835,0.21825095276172135
Uso1,OU2,True,1745.8891647768978,1747.0817215936913,1745.3358859607417,0.6690387134255683,0.008026212415338536,1.6362691832045186
Kntc1,OU1,False,1591.3340076224113,1591.1362798820664,1592.6652777295685,0.5701684131871506,0.10893246187363835,0.21848836719861975
Sdad1,OU1,False,1908.6340678423123,1908.2693295358958,1910.1555865295852,0.8808128200349548,0.056753892261295374,0.10542072538341785
Slc15a4,OU1,False,1884.4033814336685,1874.59482422807,1874.6161969784735,0.7923204976378049,0.10893246187363835,0.8916078436598465
Rsrc2,OU2,True,2296.5582820476375,2291.0521654334752,2290.420194549424,1.798381796871103,0.056753892261295374,0.22813707122460158
Scarb2,OU1,False,2481.953515894951,2477.1042963580226,2477.931663430278,1.8860311295135312,0.10893246187363835,0.22933315971025348
Zcchc8,OU1,False,1819.2949787254738,1817.3444649087203,1817.6754166281116,0.942920635915837,0.056753892261295374,0.1340442774611672
Stx2,OU1,False,2086.2731671304255,2085.122600148773,2086.8997433313652,0.9041767675661179,0.01540537649643895,0.29040351727830505
Ran,OU2,True,3124.821044076632,3119.263842537721,3117.884232186696,8.234002635260136,0.10893246187363835,0.27751101898810226
Nipsnap2,OU1,False,2226.2035721874786,2220.513969127029,2221.2303226801732,3.250426855593514,0.029568819352885703,0.11931588705573937
Diablo,BM,False,2382.931062810048,2383.06725469156,2384.0564109904017,1.7409267934369361,0.029568819352885703,0.13143689579798057
Vps33a,OU1,False,2329.5056698182325,2326.7570546218303,2328.308489019612,1.2147658176512963,0.10893246187363835,0.09489793913497291
Sfswap,BM,False,2281.4583147671237,2282.239872142514,2284.2152596335773,1.8779966712868337,0.008026212415338536,0.05747634548891689
Psmd9,BM,False,2206.8348077710593,2207.73880799469,2209.101344952758,1.4553885274447136,0.008026212415338536,0.38339997217464283
Psph,OU2,True,2427.370065385482,2423.302534051427,2418.9299627051655,2.374744295205435,0.029568819352885703,0.542066003554293
Cct6a,OU1,False,2788.8428195765377,2786.4558048526583,2787.2967481714136,6.4033058594587855,0.10893246187363835,0.16342630322605167
Mapkapk5,OU1,False,1379.8975923621115,1379.03983854848,1380.9717937567098,0.41116350907376653,0.029568819352885703,0.04507162000777587
Aldh2,OU1,False,2421.450006181401,2419.8403851464855,2420.4431599768263,2.676602691287334,0.10893246187363835,0.15825232488663143
Brap,OU1,False,2175.068077459623,2174.824682695019,2175.932561336748,1.290818342397838,0.008026212415338536,1.1105009453245485
Fam168a,OU2,True,2026.753521907163,2027.730887411323,2025.283063003253,1.0464754225961692,0.008026212415338536,1.4210970259685376
Vps29,OU2,True,2499.1065091889827,2497.414018601707,2493.6316350860466,6.023608431373622,0.008026212415338536,0.33593929728725236
Fam216a,BM,False,2291.7352835128463,2292.7520372104927,2293.635948191085,1.143444738757463,0.008026212415338536,0.2685197285370089
Gpn3,OU1,False,2058.3701845276228,2055.442887866372,2056.6767570030065,0.9871626104684148,0.10893246187363835,0.21815573855006853
Arpc3,BM,False,1951.540342212891,1952.012880611635,1953.5762533086668,1.4588617587513162,0.056753892261295374,0.11213953971419066
Anapc7,OU1,False,2370.5191486426406,2369.7406407396347,2371.1059340348634,1.6781696254016518,0.01540537649643895,0.17632562515437566
Atp2a2,OU1,False,2485.1241449816066,2483.463106128372,2485.282761889487,2.041365211001385,0.10893246187363835,0.06659145897857055
P2rx7,BM,False,2334.464882155649,2334.535428498983,2335.319699498167,1.5060563831922222,0.056753892261295374,0.17879709768485075
Ift81,OU2,True,1539.224334077489,1536.7999656791894,1534.6734971545613,0.6624266005853692,0.10893246187363835,0.9826643085691953
P2rx4,OU2,True,2416.6498488123716,2414.772242240685,2410.7556235357188,1.666884209731887,0.01540537649643895,0.6300166280326431
Camkk2,BM,False,2046.4317123652418,2046.5008406200861,2048.3202013326427,0.981673142596806,0.10893246187363835,0.0833171066181837
Anapc5,OU1,False,2792.1136163592882,2790.1606060317727,2792.1125635005806,3.9664941868537698,0.029568819352885703,0.04453296036867016
Rnf34,OU1,False,2167.507469676921,2167.2884858919356,2169.1172489003206,1.0438117270949128,0.01540537649643895,0.12031379946679976
Kdm2b,OU1,False,1799.0537160090357,1793.0859146638336,1794.5927455324168,0.929624780010834,0.10893246187363835,0.33441214076926995
Ncor2,OU1,False,2277.8540097431323,2275.218304642706,2277.1451760388745,2.9648691325588583,0.01540537649643895,0.07212798036331325
Dhx37,OU1,False,1803.4284285471624,1798.2946209514257,1799.6885053911324,0.8336147476233826,0.10893246187363835,0.2986892448149998
Aacs,OU1,False,2605.7496624749347,2600.0295539032236,2601.69939712051,1.3861229579028915,0.10893246187363835,0.14144765981402774
Anxa3,OU1,False,2992.531386837801,2987.96029418795,2989.718527723461,4.056627801738554,0.029568819352885703,0.08200346021488336
Mrpl1,OU2,True,1457.2720515223257,1452.1065607789642,1452.0648919664932,0.6166538663461045,0.10893246187363835,0.5646661479622272
Pgam5,BM,False,2173.2490811955963,2174.947574335216,2176.932179912092,1.0311795007379316,0.004181662535221101,0.2818700762529387
Ankle2,OU1,False,1488.999044849674,1479.205913297664,1481.1511636383616,0.4987694760257936,0.10893246187363835,0.1746081532707584
Golga3,OU1,False,2182.2092232021696,2180.568204499831,2181.888108757339,1.0375407872776268,0.029568819352885703,0.10686815097673374
Ep400,OU2,True,2304.9706032115846,2301.446714324311,2301.0806244065107,1.6312031237108129,0.056753892261295374,0.24059244821104464
Pus1,OU1,False,1820.2576097884757,1812.9926162751908,1814.9587144573202,0.8726169196054291,0.10893246187363835,0.08807405575303484
Prkab1,OU1,False,2175.1474945819377,2172.5050328866723,2174.3055900933905,1.2214875923257626,0.056753892261295374,0.0698133826501861
Cit,OU2,True,1958.9238532441939,1959.3408332695717,1957.9174251296113,0.7145919757423368,0.01540537649643895,0.6400671638968483
Rab35,OU1,False,1344.0888663005878,1342.8118630537529,1344.5145867723913,0.5643542624875357,0.10893246187363835,0.1714146596966204
Sirt4,BM,False,1108.9269018067087,1109.0296964925988,1110.8882497339969,0.37366107130905374,0.01540537649643895,0.121455374150504
Pxn,OU1,False,2413.4456540314777,2410.192349883184,2411.572468723522,2.2326409312114435,0.056753892261295374,0.16893346313920876
St7,OU1,False,1586.1306094943407,1584.4776665977254,1586.1419320159894,0.5526085960839568,0.10893246187363835,0.14590650449270992
Triap1,OU2,True,2080.7597226209523,2076.8137302554064,2075.647174697827,1.2949240790680139,0.056753892261295374,0.3510165324567742
Gatc,OU1,False,2085.2107391980585,2079.981377835047,2081.960061836345,1.1933706447472245,0.10893246187363835,0.022806657321046586
Srsf9,BM,False,1913.1743007332543,1913.9102214048653,1915.8935202987022,1.7388080242731483,0.004181662535221101,0.22455476121309914
Acads,OU1,False,1953.640865427907,1951.0888367947603,1952.1377657557503,1.2063904866792254,0.029568819352885703,0.13442745320538751
Ints1,OU1,False,2120.268574117457,2110.170870773353,2112.033543728588,1.1930956785420017,0.10893246187363835,0.11392843588351464
Sppl3,BM,False,1254.3776543794397,1255.0693775312718,1257.0072729118488,0.4795463525408171,0.01540537649643895,0.21312506294342715
Psmg3,BM,False,1875.0106623535,1876.0876582445612,1877.9816597136328,1.2093142995393977,0.004181662535221101,0.22264336936864737
Tes,BM,False,2764.280101524029,2764.4198039030102,2766.1325741212136,2.621513991769596,0.029568819352885703,0.13016986368104
Mad1l1,OU1,False,2093.29849358302,2090.143745923866,2092.106205775227,0.921011669958149,0.10893246187363835,0.007357189055049673
Mrm2,OU1,False,1106.9032639778613,1106.4893330742145,1108.2946071590766,0.35769184116264807,0.056753892261295374,0.10956747904378661
2210016L21Rik,OU1,False,1995.9242733204496,1994.7595370935915,1996.731455274787,1.1864737468375968,0.029568819352885703,0.04182193593728645
Snx8,OU2,True,1943.3702643650272,1944.379571616148,1942.019281628796,0.8177283216600666,0.008026212415338536,0.4417623141220819
Foxp2,OU1,False,1360.3831770002637,1359.5075383773,1361.3469117636903,0.4235753637539229,0.10893246187363835,0.12554590713137737
Tmem168,OU1,False,2496.839964903453,2492.0183989724865,2492.4712357024064,1.475924506837163,0.029568819352885703,0.45756566791921127
Tmem106b,OU1,False,2349.9745068764014,2345.2740095618396,2346.962585520147,1.3748063876929923,0.029568819352885703,0.21297580177099373
Mmab,OU1,False,1721.2623201423442,1719.6011126358949,1720.7989800256425,0.5754162173362637,0.029568819352885703,0.25227980843836395
Ube3b,BM,False,2495.5512708179026,2497.42717379687,2499.4212110107355,1.8781423807035968,0.002178649237472767,0.12135355424491845
Wipi2,OU1,False,2248.1469531029375,2242.5111381418906,2243.0543022353477,1.1487429899714465,0.10893246187363835,0.7126840261544691
Actb,OU1,False,3849.4966837794636,3849.2335923503624,3850.22291311813,9.821273668533834,0.10893246187363835,0.1509530083843007
Zfp12,OU2,True,1214.9323442059433,1200.8639599707417,1200.4091379840709,0.392476681201032,0.10893246187363835,1.4603481773017681
Usp30,OU1,False,1023.386674095892,1021.2869799045682,1022.8679832890061,0.30544328734460924,0.029568819352885703,0.49713742325876575
Rbm19,OU1,False,1710.4221394707508,1706.1926861828097,1707.9369007539053,0.7140803802406165,0.10893246187363835,0.19822070088480626
Plbd2,OU1,False,2705.5971805688587,2688.9215731644945,2690.8248921412737,3.182394904313811,0.10893246187363835,0.11599519041636519
Ddx54,BM,False,2335.3890099700398,2336.156869950081,2337.5353358746906,1.4707450356416765,0.01540537649643895,0.3488484903901936
Aimp2,OU2,True,2349.6336086079427,2346.68519301147,2345.3366807515317,1.7471089495879055,0.029568819352885703,0.36599253720296243
Eif2ak1,BM,False,2177.5682192050153,2179.4128891077685,2181.4100610549876,1.0227467180758065,0.002178649237472767,0.09860435580118487
Rpl6,OU1,False,2783.4262673811886,2777.3937276037277,2778.9915182101026,7.768881873408038,0.10893246187363835,0.0771780070852639
Erp29,OU2,True,2487.7607390780845,2486.569701954527,2483.321797169286,2.14611760568251,0.056753892261295374,0.48409859355107443
Ccz1,BM,False,2000.798475413601,2002.0874772121124,2002.1089272564088,0.8810061648982297,0.008026212415338536,2.3183628029892223
Arpc1a,OU1,False,2470.1442778108744,2464.6839453783687,2466.6664362220213,3.176967871832395,0.029568819352885703,0.0383139244948314
Arpc1b,OU1,False,2956.1339381479024,2951.63342777878,2952.747581263466,9.137500881481598,0.029568819352885703,0.17181355357599948
Pdap1,OU1,False,1990.9106949163286,1986.5177109125614,1986.6736537227787,3.15792802928585,0.056753892261295374,0.28982460550942424
Ptcd1,BM,False,1671.9308757135889,1673.9308757135889,1675.9308757135884,0.5382812764235155,0.0,4.526146387403602
Cpsf4,BM,False,1771.7159155644397,1772.3860711221039,1774.2440624033188,0.8491161522952946,0.01540537649643895,0.07242562560984744
Phf14,OU2,True,1717.4569681670357,1713.8071694429732,1712.1868873344886,0.8294630367623762,0.10893246187363835,0.5220387218895901
Ndufa4,OU2,True,2479.8581359017953,2480.5430173216305,2479.8052257357654,5.05255334919093,0.008026212415338536,0.7066301974451594
Gm5578,OU1,False,686.6517119764193,684.5531483081346,685.5616686774962,1.2097707258879131,0.10893246187363835,0.254844525702541
Rnf6,OU1,False,2527.84284275734,2523.5048363830565,2525.4180575922182,2.198436622131818,0.029568819352885703,0.06133184801709035
Cdk8,BM,False,1447.8130084090722,1449.1369566606036,1451.116544505429,0.46682615332099064,0.008026212415338536,0.0477144333956816
Glcci1,OU1,False,1117.4193616578295,1116.8705370582516,1118.8026100531788,0.3426134733063198,0.10893246187363835,0.1051078741230107
Usp12,BM,False,1132.6928405105932,1134.3117205460871,1135.7051323831324,0.35726378693772687,0.004181662535221101,2.0511616786326092
Polr1d,OU1,False,2306.247776108923,2301.7357461371025,2301.9527966753676,3.4551237876337,0.056753892261295374,0.2840699059491616
Pan3,OU2,True,2208.3895112603027,2207.223227058626,2207.0343602667745,2.969313214442457,0.01540537649643895,0.5679369434226089
Flt1,OU1,False,2438.0776735557406,2434.9108267535967,2436.844179040411,1.477707666604602,0.056753892261295374,0.09539555590517956
Pomp,OU1,False,2388.3899172968695,2384.9310521279817,2386.431721521417,5.339851843015769,0.029568819352885703,0.13578629129577546
N4bp2l2,OU1,False,2214.8732002395336,2209.815486559053,2211.812534917807,1.3128693797643511,0.056753892261295374,0.010301998457877382
Hsph1,OU1,False,2618.9227724339758,2611.586412283009,2612.3180421612196,1.4673953703789402,0.10893246187363835,0.27785102420115493
Ing3,OU1,False,2155.517778013716,2155.015964969058,2156.765045212507,1.2226328804762003,0.056753892261295374,0.07825676748934463
Fam3c,OU2,True,2291.9326957366247,2284.6473108783543,2283.3973182880363,2.201561759785707,0.10893246187363835,0.675153362825692
Limk1,OU1,False,2115.9287231834983,2114.877200086484,2116.8521964140655,1.24706813551487,0.10893246187363835,0.04800694430510699
Pot1a,OU1,False,1856.2285531595028,1853.4789628941373,1855.4390896867549,0.7290672128368528,0.10893246187363835,0.025235986606415572
Bcl7b,BM,False,2318.323423114791,2320.323423114791,2322.323423114791,1.830908779637278,0.0,5.415980890272598
Wasl,OU1,False,2234.1509528052775,2230.723035858473,2231.538707825556,2.2958746208538714,0.10893246187363835,0.3279362836253181
Cul1,OU1,False,2613.62483135161,2611.7072218788185,2612.60204278036,2.2554520110465286,0.029568819352885703,0.21012517937005804
Ezh2,OU2,True,2345.201302375106,2340.174513172865,2337.1039316234924,1.132512491079163,0.10893246187363835,0.5828327696668989
Rbm28,OU1,False,2349.8715191377337,2345.1005688262176,2346.6162914847137,1.7509631262726035,0.029568819352885703,0.07161212012739959
Lrwd1,OU1,False,1780.4391473349986,1779.9861914735575,1781.341902693848,0.6776387523163502,0.056753892261295374,0.1974401928924694
Cux1,OU1,False,2348.666307897949,2343.0014936172693,2343.307168534139,1.960091700959839,0.10893246187363835,0.16237244125786976
Gnb2,OU1,False,2210.8154775537096,2204.6058406628085,2206.1859073605992,6.325795284859931,0.056753892261295374,0.1802659537102027
Gigyf1,BM,False,1409.0311355601586,1410.1153940159702,1410.0963345305825,0.7532012604759837,0.008026212415338536,0.34873407068318807
Pop7,BM,False,2064.021774060896,2064.890862348137,2066.7798658356096,1.4214355037905835,0.008026212415338536,0.148598860827855
Pcolce,OU1,False,2964.764129839962,2962.056627749134,2962.99425737581,3.0912668819419307,0.10893246187363835,0.4930661018256002
Agfg2,OU1,False,2010.6527862833748,2002.475397428071,2004.4108014992928,1.3106473561191214,0.056753892261295374,0.11632562631481935
Tsc22d4,OU2,True,2054.797689931709,2053.5550358746573,2053.5417501238703,2.0839683189410647,0.029568819352885703,0.2899333790805505
Ppp1r35,OU1,False,1208.2584614716784,1206.837126023886,1208.4881339562273,0.9511900317745917,0.10893246187363835,0.2251292790541548
Mepce,OU2,True,1121.4872702607117,1115.6653342422505,1115.1446443040236,0.33565860249588453,0.056753892261295374,0.801510389718044
Zkscan1,OU2,True,2233.9156940804737,2231.49539080124,2230.6689963550334,1.0093755970732141,0.10893246187363835,0.3439859719770375
Mcm7,OU2,True,2443.5460183124983,2442.059103841375,2440.0426740346998,0.9179235923203309,0.10893246187363835,0.4035612107809552
Tpk1,BM,False,1031.3727717794795,1032.5335238378264,1034.432557432812,0.2731074033175606,0.008026212415338536,0.1850054259901288
Asns,OU2,True,3110.2973686736887,3102.1739431709084,3099.100657506683,3.147340039931586,0.10893246187363835,0.37638209454757465
Cald1,OU1,False,2824.424558702419,2823.8386085436155,2825.309134367553,3.0125555264300297,0.008026212415338536,0.23776989503939028
Akr1b8,BM,False,2575.9648821887363,2576.772042222824,2578.7571650823165,2.3943338834622803,0.004181662535221101,0.09276241043327893
Exoc4,OU1,False,2620.5336833598662,2615.067012119936,2616.771092981672,2.050519097650225,0.029568819352885703,0.13791993481527776
Calu,OU1,False,3252.362684466992,3244.6812997387146,3246.516587374296,8.382825096135422,0.029568819352885703,0.11570634358258403
